Time,PopAltamira,PopTucurui,ShutAltamira,ShutTucurui,AdmAltamira,AdmTucurui,StkAltamira,StkTucurui,AltamiraIll,Altamira5thGIn,Altamira5thGI,AltamiraIncPriEd,AltamiraComPriEd,AltamiraIncHS,AltamiraComHS,AltamiraIncHE,AltamiraComHE,TucuruiIll,Tucurui5thGIn,Tucurui5thGI,TucuruiIncPriEd,TucuruiComPriEd,TucuruiIncHS,TucuruiComHS,TucuruiIncHE,TucuruiComHE,AltamiraZero,AltamiraOneThree,AltamiraThreeSix,AltamiraSixTwelve,AltamiraTwelveTwentyFour,AltamiraTwentyFourThirtySix,AltamiraThirtySixSixty,AltamiraSixtyOHTwenty,AltamiraOHTwentyMore,TucuruiZero,TucuruiOneThree,TucuruiThreeSix,TucuruiSixTwelve,TucuruiTwelveTwentyFour,TucuruiTwentyFourThirtySix,TucuruiThirtySixSixty,TucuruiSixtyOHTwenty,TucuruiOHTwentyMore,VarStkAltamira,VarStkTucurui,EmpRateAltamira,EmpRateTucurui,AdmRateAltamira,AdmRateTucurui,ShutRateAltamira,ShutRateTucurui,TurnoverAltamira,TurnoverTucurui
2011-06-01,100918,99063,51,65,397,80,14956,377,1,94,26,35,47,25,139,5,76,448,2,7,6,29,24,27,49,0,397,18,10,12,7,0,0,0,0,444,80,10,7,7,16,10,8,1,0,0,0.14819952832993122,0.0038056590250648576,0.026544530623161273,0.21220159151193635,0.0034100026745119017,0.1724137931034483,0.0034100026745119017,0.1724137931034483
2011-07-01,100918,99063,64,24,509,43,14956,377,5,105,84,98,88,39,130,4,20,573,0,2,2,4,12,5,39,0,509,27,16,11,0,0,0,1,0,564,43,8,3,1,4,2,5,0,0,0,0.14819952832993122,0.0038056590250648576,0.03403316394757957,0.11405835543766578,0.004279219042524739,0.0636604774535809,0.004279219042524739,0.0636604774535809
2011-08-01,100918,99063,107,42,1011,103,14956,377,13,196,115,160,164,102,279,7,82,1118,1,2,2,16,35,13,70,1,1011,58,29,7,2,0,0,0,0,1107,103,15,10,5,4,2,3,2,0,0,0.14819952832993122,0.0038056590250648576,0.06759828831238299,0.27320954907161804,0.007154319336721049,0.11140583554376658,0.007154319336721049,0.11140583554376658
2011-09-01,100918,99063,154,64,1271,78,14956,377,10,242,128,284,218,137,360,4,42,1425,2,1,2,25,21,12,74,0,1271,90,34,10,5,2,0,1,0,1413,78,18,22,17,2,0,2,0,0,0,0.14819952832993122,0.0038056590250648576,0.08498261567263975,0.20689655172413793,0.010296870821075154,0.16976127320954906,0.010296870821075154,0.16976127320954906
2011-10-01,100918,99063,184,23,1478,51,14956,377,9,253,161,321,306,156,408,5,43,1662,0,2,2,20,17,4,27,0,1478,111,37,8,3,1,0,0,0,1638,51,3,7,5,3,1,3,1,0,0,0.14819952832993122,0.0038056590250648576,0.0988232147633057,0.13527851458885942,0.012302754747258626,0.0610079575596817,0.012302754747258626,0.0610079575596817
2011-11-01,100918,99063,451,43,1261,33,14956,377,10,236,163,423,268,159,404,10,39,1712,1,5,1,11,13,6,37,0,1261,340,72,13,5,1,0,0,0,1692,33,8,5,19,6,3,0,0,0,0,0.14819952832993122,0.0038056590250648576,0.08431398769724525,0.08753315649867374,0.030155121690291522,0.11405835543766578,0.030155121690291522,0.08753315649867374
2011-12-01,100918,99063,436,29,506,50,14956,377,12,181,76,185,151,81,237,1,18,942,1,5,6,10,18,5,34,0,506,180,209,30,5,1,0,0,0,931,50,11,8,7,0,1,1,0,0,0,0.14819952832993122,0.0038056590250648576,0.03383257555496122,0.13262599469496023,0.029152179727199787,0.07692307692307693,0.029152179727199787,0.07692307692307693
2012-01-01,100918,99063,238,35,460,18,27041,249,10,101,68,151,122,52,157,5,32,698,1,3,2,6,10,2,29,0,460,72,127,32,2,0,0,0,0,693,18,9,8,8,5,2,3,0,0.8080369082642418,-0.3395225464190981,0.26795021700786775,0.0025135519820720146,0.017011205206908027,0.07228915662650602,0.008801449650530676,0.14056224899598393,0.008801449650530676,0.07228915662650602
2012-02-01,100918,99063,327,30,1630,53,27041,249,13,229,136,416,317,246,530,13,57,1957,0,2,0,16,20,4,41,0,1630,45,167,91,5,4,1,0,0,1943,53,3,10,12,4,0,0,1,0,0,0.26795021700786775,0.0025135519820720146,0.06027883584186975,0.21285140562248997,0.012092748049258533,0.12048192771084337,0.012092748049258533,0.12048192771084337
2012-03-01,100918,99063,453,45,1930,28,27041,249,28,322,238,460,411,205,656,10,53,2383,0,1,5,11,16,2,38,0,1930,114,154,150,6,0,0,0,0,2354,28,9,16,17,2,0,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.07137310010724456,0.11244979919678715,0.01675233904071595,0.18072289156626506,0.01675233904071595,0.11244979919678715
2012-04-01,100918,99063,391,56,1023,14,27041,249,15,165,129,300,222,102,441,3,37,1414,1,3,1,11,13,4,36,0,1023,99,107,163,8,3,3,0,0,1406,14,12,23,13,7,0,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.03783144114492807,0.05622489959839357,0.014459524425871824,0.2248995983935743,0.014459524425871824,0.05622489959839357
2012-05-01,100918,99063,536,43,738,7,27041,249,19,222,141,260,235,98,278,3,18,1274,0,0,0,10,7,2,31,0,738,154,154,199,21,1,1,1,0,1269,7,17,11,13,1,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.02729189009282201,0.028112449799196786,0.019821752154136313,0.17269076305220885,0.019821752154136313,0.028112449799196786
2012-06-01,100918,99063,689,19,1749,45,27041,249,17,265,176,475,527,191,744,8,35,2438,0,4,2,10,11,1,36,0,1749,102,240,303,32,0,0,0,0,2426,45,1,6,6,4,2,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.0646795606671351,0.18072289156626506,0.02547982692947746,0.07630522088353414,0.02547982692947746,0.07630522088353414
2012-07-01,100918,99063,539,17,1094,47,27041,249,11,194,152,394,316,128,406,3,29,1633,0,0,0,2,1,1,60,0,1094,93,212,184,29,1,3,0,0,1616,47,1,3,5,2,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.040457083687733444,0.18875502008032127,0.01993269479679006,0.06827309236947791,0.01993269479679006,0.06827309236947791
2012-08-01,100918,99063,624,48,1527,85,27041,249,17,234,169,482,382,210,610,7,40,2151,2,1,6,17,32,8,63,1,1527,115,202,257,36,4,1,1,0,2143,85,16,14,11,5,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.05646980511075774,0.3413654618473896,0.023076069671979588,0.1927710843373494,0.023076069671979588,0.1927710843373494
2012-09-01,100918,99063,407,16,1849,11,27041,249,7,218,193,561,382,217,633,10,35,2256,0,0,0,2,0,0,25,0,1849,143,114,96,31,3,1,0,0,2237,11,3,4,2,6,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.06837764875559336,0.04417670682730924,0.015051218520025148,0.0642570281124498,0.015051218520025148,0.04417670682730924
2012-10-01,100918,99063,717,67,1983,35,27041,249,18,261,170,601,492,254,861,10,33,2700,1,3,3,19,18,6,47,2,1983,162,173,265,94,1,1,0,0,2679,35,19,22,8,15,2,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.07333308679412744,0.14056224899598393,0.026515291594245774,0.26907630522088355,0.026515291594245774,0.14056224899598393
2012-11-01,100918,99063,1023,113,1599,8,27041,249,20,263,196,699,398,240,764,9,33,2622,0,0,0,0,0,1,118,0,1599,396,230,284,98,1,0,0,0,2608,8,13,48,19,30,0,3,0,0,0,0.26795021700786775,0.0025135519820720146,0.05913242853444769,0.0321285140562249,0.03783144114492807,0.4538152610441767,0.03783144114492807,0.0321285140562249
2012-12-01,100918,99063,1032,42,580,82,27041,249,8,154,102,374,235,266,443,6,24,1612,1,3,2,17,56,10,32,2,580,226,264,435,105,0,0,0,0,1610,82,2,12,18,5,1,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.02144891091305795,0.3293172690763052,0.03816426907288931,0.1686746987951807,0.02144891091305795,0.1686746987951807
2013-01-01,100918,99063,630,73,1851,49,27041,249,34,229,123,626,360,367,689,12,41,2481,1,2,3,12,57,4,38,2,1851,81,237,216,82,2,0,2,0,2471,49,30,19,16,5,2,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.06845161051736252,0.19678714859437751,0.023297954957287082,0.2931726907630522,0.023297954957287082,0.19678714859437751
2013-02-01,100918,99063,1194,39,2752,23,27041,249,51,432,255,1034,630,329,1129,17,69,3946,0,0,0,9,32,3,18,0,2752,137,410,435,176,3,1,0,0,3914,23,20,1,9,7,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.10177138419437151,0.09236947791164658,0.04415517177619171,0.1566265060240964,0.04415517177619171,0.09236947791164658
2013-03-01,100918,99063,1435,86,2676,7,27041,249,34,462,225,1163,643,408,1097,18,61,4111,0,3,1,9,51,4,23,1,2676,434,275,476,189,1,3,0,0,4054,7,15,16,43,10,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.09896083724714323,0.028112449799196786,0.053067564069376134,0.3453815261044177,0.053067564069376134,0.028112449799196786
2013-04-01,100918,99063,1779,41,2055,9,27041,249,35,390,261,1094,617,398,989,15,35,3834,0,2,2,6,19,3,16,1,2055,749,363,406,203,3,0,0,0,3779,9,7,9,17,3,2,1,1,0,0,0.26795021700786775,0.0025135519820720146,0.07599571021781738,0.03614457831325301,0.06578898709367258,0.1646586345381526,0.06578898709367258,0.03614457831325301
2013-05-01,100918,99063,1308,33,2874,20,27041,249,35,500,264,1079,659,425,1156,14,50,4182,0,3,0,8,15,1,25,0,2874,223,291,495,257,5,4,0,0,4149,20,6,7,12,6,1,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.1062830516622906,0.08032128514056225,0.048370992197034134,0.13253012048192772,0.048370992197034134,0.08032128514056225
2013-06-01,100918,99063,1583,17,3633,7,27041,249,64,597,415,1282,787,523,1462,17,69,5216,1,1,0,5,2,0,15,0,3633,330,389,410,394,4,2,0,0,5162,7,1,2,3,5,5,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.13435154025368884,0.028112449799196786,0.05854073444029437,0.06827309236947791,0.05854073444029437,0.028112449799196786
2013-07-01,100918,99063,1808,8,3273,5,27041,249,45,565,270,1289,813,503,1520,23,53,5081,0,1,0,2,1,0,8,0,3273,647,423,402,293,10,0,0,0,5048,5,0,1,0,5,0,1,1,0,0,0.26795021700786775,0.0025135519820720146,0.12103842313523908,0.020080321285140562,0.06686143263932547,0.0321285140562249,0.06686143263932547,0.020080321285140562
2013-08-01,100918,99063,1551,10,3335,7,27041,249,45,541,277,1230,838,514,1374,20,47,4886,0,1,0,2,3,2,8,1,3335,459,443,369,229,13,1,0,0,4849,7,2,2,2,3,0,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.1233312377500832,0.028112449799196786,0.05735734625198772,0.040160642570281124,0.05735734625198772,0.028112449799196786
2013-09-01,100918,99063,1008,14,3792,16,27041,249,62,613,232,1241,709,580,1296,22,45,4800,0,1,0,0,10,3,16,0,3792,319,355,228,45,8,3,1,0,4751,16,4,2,1,3,1,1,0,0,0,0.26795021700786775,0.0025135519820720146,0.14023150031433748,0.0642570281124498,0.037276727931659336,0.05622489959839357,0.037276727931659336,0.05622489959839357
2013-10-01,100918,99063,1950,12,3084,7,27041,249,207,580,258,1386,761,500,1273,19,50,5034,0,0,0,5,4,0,10,0,3084,428,650,483,277,68,1,0,0,4991,7,3,3,5,1,0,0,0,0,0,0.26795021700786775,0.0025135519820720146,0.11404903664805295,0.028112449799196786,0.0721127177249362,0.04819277108433735,0.0721127177249362,0.028112449799196786
2013-11-01,100918,99063,2484,10,1723,25,27041,249,450,435,232,1129,612,426,866,15,42,4207,0,2,0,1,11,0,21,0,1723,595,914,602,301,53,0,2,0,4190,25,1,1,1,5,0,2,0,0,0,0.26795021700786775,0.0025135519820720146,0.06371805776413594,0.10040160642570281,0.09186050811730335,0.040160642570281124,0.06371805776413594,0.040160642570281124
2013-12-01,100918,99063,335,25,18,7,27041,249,0,33,14,29,67,23,183,3,1,353,0,0,1,3,13,0,15,0,18,34,124,121,49,3,2,1,0,352,7,0,8,6,7,3,0,0,0,0,0.26795021700786775,0.0025135519820720146,6.656558559224881e-4,0.028112449799196786,0.012388595096335196,0.10040160642570281,6.656558559224881e-4,0.028112449799196786
2014-01-01,106768,105431,1947,24,1100,23,30196,269,259,313,124,732,434,476,669,9,31,3047,1,1,0,0,5,0,39,0,1100,266,685,642,275,73,1,3,0,3045,23,7,9,4,0,2,0,1,0.11667467919085833,0.08032128514056225,0.28281882211898696,0.0025514317420872418,0.036428666048483244,0.08550185873605948,0.06447873890581533,0.08921933085501858,0.036428666048483244,0.08550185873605948
2014-02-01,106875,105431,2731,45,1846,32,30196,269,173,413,240,1510,654,458,1061,22,46,4577,1,2,0,7,8,3,56,0,1846,95,689,1080,620,214,3,1,1,4549,32,1,23,13,6,1,1,0,0,0,0.28253567251461986,0.0025514317420872418,0.06113392502318188,0.11895910780669144,0.0904424427076434,0.16728624535315986,0.06113392502318188,0.11895910780669144
2014-03-01,106982,105431,2089,36,3602,18,30196,269,290,512,247,2015,759,616,1199,13,40,5691,1,0,0,3,7,0,42,0,3602,335,334,873,375,110,1,3,0,5633,18,16,10,6,1,2,1,0,0,0,0.28225308930474285,0.0025514317420872418,0.11928732282421513,0.06691449814126393,0.06918134852298317,0.13382899628252787,0.06918134852298317,0.06691449814126393
2014-04-01,107089,105431,1983,29,4444,16,30196,269,179,584,193,2311,802,745,1543,18,52,6427,0,1,0,3,0,0,39,0,4444,444,185,831,322,100,2,1,0,6329,16,2,6,11,8,0,0,2,0,0,0.28197107079158457,0.0025514317420872418,0.1471718108358723,0.05947955390334572,0.06567094979467479,0.10780669144981413,0.06567094979467479,0.05947955390334572
2014-05-01,107196,105431,2243,62,4012,18,30196,269,289,435,201,2136,857,653,1618,9,57,6255,0,0,0,2,7,4,67,0,4012,772,323,655,378,88,0,1,0,6229,18,0,7,43,11,0,1,0,0,0,0.2816896152841524,0.0025514317420872418,0.13286528016955887,0.06691449814126393,0.07428136176977083,0.23048327137546468,0.07428136176977083,0.06691449814126393
2014-06-01,107303,105431,2084,30,4239,17,30196,269,255,410,178,1964,894,638,1905,14,65,6323,1,0,0,5,2,4,34,1,4239,488,321,633,462,129,8,0,0,6280,17,2,3,13,7,1,2,1,0,0,0.28140872109819853,0.0025514317420872418,0.1403828321632004,0.06319702602230483,0.06901576367730826,0.11152416356877323,0.06901576367730826,0.06319702602230483
2014-07-01,107410,105431,1918,13,3853,17,30196,269,281,395,138,1876,841,662,1496,16,66,5771,0,0,0,1,1,6,22,0,3853,481,512,481,315,86,7,0,1,5736,17,7,0,4,1,0,1,0,0,0,0.28112838655618655,0.0025514317420872418,0.1275996820770963,0.06319702602230483,0.06351834680090078,0.048327137546468404,0.06351834680090078,0.048327137546468404
2014-08-01,107517,105431,3117,18,2717,33,30196,269,186,405,144,2020,846,627,1537,16,53,5834,0,0,2,5,1,3,40,0,2717,752,943,704,547,106,13,0,0,5782,33,9,2,4,1,2,0,0,0,0,0.2808486099872578,0.0025514317420872418,0.0899788051397536,0.12267657992565056,0.10322559279374752,0.06691449814126393,0.0899788051397536,0.06691449814126393
2014-09-01,107624,105431,1178,10,2324,29,30196,269,70,183,69,1149,519,488,969,5,50,3502,0,1,0,1,1,5,31,0,2324,280,489,220,147,8,6,1,0,3475,29,2,0,6,2,0,0,0,0,0,0.2805693897271984,0.0025514317420872418,0.0769638362697046,0.10780669144981413,0.039011789641012054,0.03717472118959108,0.039011789641012054,0.03717472118959108
2014-10-01,107732,105431,2872,28,1437,30,30196,269,80,262,147,1526,555,611,1091,4,33,4309,0,0,0,5,7,5,41,0,1437,321,841,885,662,126,20,1,0,4293,30,15,4,4,3,1,1,0,0,0,0.2802881223777522,0.0025514317420872418,0.04758908464697311,0.11152416356877323,0.09511193535567625,0.10408921933085502,0.04758908464697311,0.10408921933085502
2014-11-01,107839,105431,2600,18,1662,27,30196,269,88,327,158,1515,615,445,1083,12,19,4262,0,0,1,5,3,7,29,0,1662,481,781,817,401,82,22,1,0,4247,27,2,7,7,2,0,0,0,0,0,0.28001001492966365,0.0025514317420872418,0.055040402702344685,0.10037174721189591,0.0861041197509604,0.06691449814126393,0.055040402702344685,0.06691449814126393
2014-12-01,107946,105431,3531,44,395,12,30196,269,147,269,144,1241,508,587,1007,1,22,3926,0,1,1,5,3,4,41,0,395,176,683,1762,703,159,41,2,0,3921,12,15,9,16,2,2,0,0,0,0,0.2797324588220036,0.0025514317420872418,0.013081202808318983,0.04460966542750929,0.11693601801563121,0.16356877323420074,0.013081202808318983,0.04460966542750929
2015-01-01,108053,105431,1845,25,2126,5,14279,188,86,263,137,1270,503,634,1026,18,34,3971,0,0,0,3,8,3,16,0,2126,149,416,803,305,114,58,0,0,3971,5,7,13,1,1,1,1,1,-0.5271227977215526,-0.30111524163568776,0.13214811250034705,0.0017831567565516784,0.1488899782897962,0.026595744680851064,0.12921072904265005,0.13297872340425532,0.12921072904265005,0.026595744680851064
2015-02-01,108160,105577,2679,10,2710,3,14279,188,74,360,203,1751,810,624,1529,4,34,5389,0,0,0,0,1,0,12,0,2710,103,386,1206,599,287,81,1,1,5374,3,0,2,1,2,3,2,0,0,0,0.13201738165680474,0.0017806908701705863,0.1897892009244345,0.015957446808510637,0.18761818054485607,0.05319148936170213,0.18761818054485607,0.015957446808510637
2015-03-01,108267,105724,1750,20,873,9,14279,188,111,222,111,771,331,301,741,4,31,2623,0,2,1,1,1,4,20,0,873,417,159,650,359,107,50,1,0,2616,9,0,1,13,5,0,0,1,0,0,0.13188690921518098,0.0017782149748401498,0.06113873520554661,0.047872340425531915,0.1225576020729743,0.10638297872340426,0.06113873520554661,0.047872340425531915
2015-04-01,108374,105870,2789,18,510,1,14279,188,70,245,122,997,484,358,962,3,58,3299,0,0,1,1,3,0,14,0,510,258,299,1046,812,261,109,2,0,3297,1,0,1,15,0,0,1,1,0,0,0.13175669441009835,0.0017757627278738074,0.035716786889838224,0.005319148936170213,0.1953218012465859,0.09574468085106383,0.035716786889838224,0.005319148936170213
2015-05-01,108481,106017,1793,6,793,11,14279,188,100,180,87,672,381,275,854,2,35,2586,0,0,0,0,1,3,13,0,793,78,195,601,608,217,89,2,1,2584,11,0,0,4,1,0,0,0,0,0,0.13162673647919912,0.0017733005084090286,0.055536101967924925,0.05851063829787234,0.12556901743819596,0.031914893617021274,0.055536101967924925,0.031914893617021274
2015-06-01,108588,106163,1736,5,1135,6,14279,188,22,134,88,736,501,353,996,3,38,2871,0,0,0,0,1,0,10,0,1135,46,356,467,539,232,87,3,1,2866,6,0,0,1,1,2,0,1,0,0,0.13149703466313037,0.0017708617880052373,0.07948735905875762,0.031914893617021274,0.1215771412563905,0.026595744680851064,0.07948735905875762,0.026595744680851064
2015-07-01,108696,106310,1148,3,1970,9,14279,188,45,171,83,952,477,368,984,1,37,3118,0,0,0,1,0,0,11,0,1970,65,194,308,389,136,48,0,0,3110,9,2,1,0,0,0,0,0,0,0,0.13136637962758518,0.001768413131408146,0.13796484347643392,0.047872340425531915,0.08039778695987114,0.015957446808510637,0.08039778695987114,0.015957446808510637
2015-08-01,108803,106456,3090,21,1608,9,14279,188,19,427,140,1322,700,529,1516,6,39,4698,0,1,1,1,1,1,24,0,1608,234,207,906,1077,449,203,2,0,4686,9,3,10,1,4,1,1,1,0,0,0.13123719015100688,0.0017659878259562636,0.11261292807619581,0.047872340425531915,0.21640170880313747,0.11170212765957446,0.11261292807619581,0.047872340425531915
2015-09-01,108910,106603,735,19,583,2,14279,188,8,53,40,272,341,120,458,5,21,1318,0,0,1,0,1,0,18,0,583,143,106,238,132,77,28,0,0,1307,2,2,0,0,5,3,4,5,0,0,0.13110825452208244,0.0017635526204703433,0.04082918971916801,0.010638297872340425,0.05147419287064921,0.10106382978723404,0.04082918971916801,0.010638297872340425
2015-10-01,109017,106749,6517,3,797,6,14279,188,23,443,255,1832,997,943,2686,2,133,7314,0,0,0,0,0,0,9,0,797,248,754,1262,2320,1253,675,3,1,7313,6,1,0,0,1,0,1,0,0,0,0.13097957199335883,0.0017611406195842585,0.055816233629806006,0.031914893617021274,0.4564045101197563,0.015957446808510637,0.055816233629806006,0.015957446808510637
2015-11-01,109124,106896,4963,4,652,9,14279,188,22,252,201,1353,823,755,2149,4,56,5615,0,0,0,0,0,0,13,0,652,165,577,923,1774,915,602,1,1,5610,9,0,0,2,0,0,0,1,0,0,0.13085114182031451,0.0017587187546774434,0.04566146088661671,0.047872340425531915,0.3475733594789551,0.02127659574468085,0.04566146088661671,0.02127659574468085
2015-12-01,109231,107042,3601,10,185,5,14279,188,12,226,110,763,568,541,1521,8,37,3786,0,0,0,0,2,3,10,0,185,186,687,797,1121,476,301,7,3,3763,5,0,2,3,2,2,1,0,0,0,0.13072296326134522,0.001756319949178827,0.01295608936200014,0.026595744680851064,0.252188528608446,0.05319148936170213,0.01295608936200014,0.026595744680851064
2016-01-01,109338,107189,888,17,257,12,6075,203,2,40,42,233,164,135,489,4,36,1145,0,0,0,2,2,2,23,0,257,75,139,203,261,97,108,0,1,1141,12,1,3,1,4,4,4,0,-0.5745500385181035,0.0797872340425532,0.05556165285628052,0.0018938510481485973,0.04230452674897119,0.059113300492610835,0.14617283950617285,0.08374384236453201,0.04230452674897119,0.059113300492610835
2016-02-01,109445,107330,1391,1,427,17,6075,203,4,100,67,465,304,203,631,3,41,1818,0,0,0,2,3,0,13,0,427,102,292,384,382,121,98,8,2,1816,17,0,0,0,0,0,0,1,0,0,0.055507332450089084,0.0018913630858101184,0.0702880658436214,0.08374384236453201,0.22897119341563785,0.0049261083743842365,0.0702880658436214,0.0049261083743842365
2016-03-01,109553,107471,1133,8,1002,1,6075,203,5,74,43,542,328,358,762,3,20,2135,0,1,0,1,0,0,7,0,1002,60,128,279,484,105,74,0,0,2132,1,0,1,3,0,1,2,0,0,0,0.05545261197776419,0.0018888816517944377,0.16493827160493826,0.0049261083743842365,0.18650205761316874,0.03940886699507389,0.16493827160493826,0.0049261083743842365
2016-04-01,109660,107613,716,15,587,14,6075,203,6,62,41,385,229,169,389,2,20,1303,0,0,0,0,0,0,28,0,587,71,52,194,231,108,55,1,2,1301,14,3,3,7,2,0,0,0,0,0,0.055398504468356737,0.0018863891908970107,0.09662551440329219,0.06896551724137931,0.11786008230452674,0.07389162561576355,0.09662551440329219,0.06896551724137931
2016-05-01,109767,107754,1036,6,381,8,6075,203,6,76,49,338,226,199,514,1,8,1417,0,0,1,1,2,0,10,0,381,159,123,279,244,137,85,2,0,1410,8,0,0,1,0,3,2,0,0,0,0.055344502446090356,0.0018839207825231546,0.06271604938271605,0.03940886699507389,0.1705349794238683,0.029556650246305417,0.06271604938271605,0.029556650246305417
2016-06-01,109874,107895,1001,11,446,12,6075,203,8,61,31,388,170,136,636,2,15,1447,0,0,0,8,3,1,10,0,446,78,127,189,282,197,121,3,1,1444,12,0,3,3,3,2,0,0,0,0,0.055290605602781366,0.0018814588257101811,0.0734156378600823,0.059113300492610835,0.16477366255144033,0.054187192118226604,0.0734156378600823,0.054187192118226604
2016-07-01,109981,108037,850,6,496,22,6075,203,5,59,49,339,143,122,616,1,12,1346,0,5,3,10,0,0,10,0,496,24,107,125,292,183,113,5,1,1346,22,1,0,2,1,2,0,0,0,0,0.05523681363144543,0.0018789859029776836,0.08164609053497943,0.10837438423645321,0.13991769547325103,0.029556650246305417,0.08164609053497943,0.029556650246305417
2016-08-01,110088,108178,1544,20,44,38,6075,203,6,87,76,480,204,173,554,0,8,1588,0,3,1,6,8,2,37,0,44,83,265,201,534,282,167,5,0,1581,38,0,9,2,3,3,1,2,0,0,0.05518312622629169,0.001876536818946551,0.007242798353909465,0.18719211822660098,0.254156378600823,0.09852216748768473,0.007242798353909465,0.09852216748768473
2016-09-01,110195,108319,248,12,81,12,6075,203,0,8,17,93,54,28,121,1,7,329,0,0,0,3,2,0,18,0,81,62,67,71,40,2,6,0,0,329,12,8,1,1,1,0,0,1,0,0,0.055129543082717,0.0018740941109131363,0.013333333333333334,0.059113300492610835,0.04082304526748971,0.059113300492610835,0.013333333333333334,0.059113300492610835
2016-10-01,110302,108461,1412,22,159,14,6075,203,5,75,45,434,238,177,580,1,16,1571,0,0,2,6,6,1,20,0,159,17,165,315,396,282,218,18,0,1570,14,3,7,12,0,0,0,0,0,0,0.05507606389730014,0.001871640497506016,0.02617283950617284,0.06896551724137931,0.23242798353909466,0.10837438423645321,0.02617283950617284,0.06896551724137931
2016-11-01,110409,108602,528,7,99,31,6075,203,1,25,16,123,90,88,274,1,9,627,0,0,0,6,5,2,24,0,99,29,49,98,201,87,56,6,1,626,31,1,1,2,3,0,0,0,0,0,0.055022688367796106,0.001869210511776947,0.016296296296296295,0.15270935960591134,0.08691358024691358,0.034482758620689655,0.016296296296296295,0.034482758620689655
2016-12-01,110517,108743,857,28,58,1,2873,137,2,33,25,195,125,130,393,0,12,915,0,3,0,6,6,0,14,0,58,63,84,185,248,151,116,6,1,912,1,16,4,5,1,0,1,1,-0.5270781893004115,-0.3251231527093596,0.025996000615289956,0.001259851208813441,0.02018795683954055,0.0072992700729927005,0.2982944657152802,0.20437956204379562,0.02018795683954055,0.0072992700729927005
2017-01-01,110624,108885,671,40,135,8,2873,137,5,33,29,200,101,199,232,2,5,806,0,2,1,4,4,0,37,0,135,41,36,155,235,103,90,10,1,806,8,1,7,9,8,3,3,9,0,0,0.025970856233728665,0.0012582082013133122,0.04698920988513749,0.058394160583941604,0.23355377654020187,0.291970802919708,0.04698920988513749,0.058394160583941604
2017-02-01,110731,108885,1238,16,101,6,2873,137,3,66,40,337,154,203,519,2,15,1339,0,0,0,2,1,0,19,0,101,30,15,261,334,330,234,33,1,1339,6,0,2,5,5,1,3,0,0,0,0.025945760446487432,0.0012582082013133122,0.03515489035851027,0.043795620437956206,0.43090845805777933,0.11678832116788321,0.03515489035851027,0.043795620437956206
2017-03-01,110838,108885,265,10,145,16,2873,137,3,12,20,81,53,81,149,0,11,410,0,0,0,0,8,1,16,0,145,19,23,65,50,49,42,15,1,409,16,1,1,5,2,1,0,0,0,0,0.02592071311283134,0.0012582082013133122,0.050469892098851374,0.11678832116788321,0.09223807866341803,0.072992700729927,0.050469892098851374,0.072992700729927
2017-04-01,110945,108885,391,29,52,6,2873,137,2,14,10,110,63,52,183,0,9,443,0,1,2,4,4,0,24,0,52,18,32,36,97,94,105,9,0,443,6,8,5,14,1,1,0,0,0,0,0.02589571409256839,0.0012582082013133122,0.01809954751131222,0.043795620437956206,0.13609467455621302,0.2116788321167883,0.01809954751131222,0.043795620437956206
2017-05-01,111052,108885,546,53,177,2,2873,137,4,34,18,177,127,67,288,1,7,723,0,4,2,12,8,3,23,0,177,22,32,77,159,109,129,18,0,723,2,1,3,27,16,1,1,4,0,0,0.025870763246046896,0.0012582082013133122,0.06160807518273582,0.014598540145985401,0.19004524886877827,0.38686131386861317,0.06160807518273582,0.014598540145985401
2017-06-01,111159,108885,435,6,195,0,2873,137,3,32,19,168,75,112,209,3,9,630,0,0,0,0,1,0,5,0,195,39,23,11,116,101,127,17,1,630,0,1,2,1,1,0,1,0,0,0,0.02584586043415288,0.0012582082013133122,0.06787330316742081,0,0.15140967629655414,0.043795620437956206,0.06787330316742081,0
2017-07-01,111266,108885,237,13,61,9,2873,137,1,8,8,72,47,35,120,1,6,298,0,0,2,0,2,0,18,0,61,18,21,15,46,48,72,17,0,298,9,0,5,5,0,1,0,2,0,0,0.025821005518307478,0.0012582082013133122,0.021232161503654718,0.06569343065693431,0.08249216846501914,0.0948905109489051,0.021232161503654718,0.06569343065693431
